CNTSTUID;CNTSCHID;STRATUM;STU_GENDER;ISCEDP;REPEAT;EXERPRAC;RELATST;BULLIED;FAMSUP;HISCED;ICTRES;ESCS;SCHLTYPE;SCHSIZE;TOTAT;PROATCE;STRATIO;STAFFSHORT;EDUSHORT;SCPREPBP;SCPREPAP;PROBSCRI;CV19_ONLINE_CLASS;CV19_CANCELLED_CLASS;TC_GENDER_MEAN;TC_AGE_MEAN;TC_EXP_MEAN;TC_PERM_PERC;PV1MATH;PV2MATH;PV3MATH;PV4MATH;PV5MATH;PV6MATH;PV7MATH;PV8MATH;PV9MATH;PV10MATH;PV1FLIT;PV2FLIT;PV3FLIT;PV4FLIT;PV5FLIT;PV6FLIT;PV7FLIT;PV8FLIT;PV9FLIT;PV10FLIT;PV1CRTH_NC;PV2CRTH_NC;PV3CRTH_NC;PV4CRTH_NC;PV5CRTH_NC;PV6CRTH_NC;PV7CRTH_NC;PV8CRTH_NC;PV9CRTH_NC;PV10CRTH_NC
62050166.0;62000061.0;PRT07;1.0;344.0;0.0;3.0;0.144;-1.228;1.7824;1.0;-0.902;-3.0266;3.0;2389.0;232.5;0.929;10.2753;1.2657;0.7566;;;;;;1.3;50.45;22.75;0.75;403.987;379.23;390.048;419.049;364.021;483.661;429.155;360.604;365.864;445.231;476.37;459.981;479.628;494.118;430.923;515.367;492.767;445.946;485.364;510.672;;;;;;;;;;
62050168.0;62000108.0;PRT17;2.0;354.0;0.0;0.0;1.3175;-1.228;0.1976;8.0;0.3149;0.7749;3.0;2820.0;273.0;0.9982;10.3297;0.592;0.8006;0.0996;0.8462;-0.0192;4.0;1.0;1.25;53.3;27.68421052631579;0.7;497.256;486.791;513.257;486.764;473.286;493.061;509.155;577.562;514.531;450.283;614.312;616.571;574.069;573.701;543.98;626.474;559.011;638.733;593.711;565.842;;;;;;;;;;
62050170.0;62000142.0;PRT07;1.0;344.0;0.0;4.0;0.0717;-1.228;0.153;7.0;-0.4084;0.5682;3.0;1107.0;101.5;1.0;10.9064;1.0815;0.4292;0.7499;-0.1008;-0.2084;5.0;1.0;1.1666666666666667;50.22222222222222;24.764705882352942;0.6111111111111112;496.957;552.929;527.691;536.979;554.169;516.291;522.671;470.721;545.034;475.51;577.507;561.115;612.602;507.893;604.991;521.026;574.579;516.084;640.634;562.091;;;;;;;;;;
62050174.0;62000055.0;PRT07;2.0;344.0;0.0;3.0;0.4813;-0.1325;-0.5986;9.0;1.0161;1.3291;3.0;969.0;99.5;0.9648;9.7387;0.43;1.6863;-0.8314;0.8462;0.3786;5.0;1.0;1.105263157894737;54.10526315789474;28.526315789473685;0.8421052631578947;585.632;686.989;649.309;661.176;691.244;677.225;679.904;715.023;659.462;674.618;595.093;629.714;626.379;611.72;690.704;645.787;639.121;632.622;668.368;627.457;;;;;;;;;;
62050177.0;62000093.0;PRT07;2.0;344.0;0.0;3.0;1.7639;-0.267;0.4684;9.0;-0.341;0.6965;3.0;2543.0;245.0;1.0;10.3796;0.592;-0.4873;-0.8314;0.8462;0.0436;5.0;1.0;1.25;51.8125;23.5;0.5294117647058824;646.944;634.73;643.218;615.264;634.008;572.45;668.476;619.841;601.361;649.194;650.778;625.269;579.885;645.474;590.737;615.109;666.067;655.983;621.729;615.996;;;;;;;;;;
62050183.0;62000022.0;PRT20;1.0;344.0;0.0;0.0;0.4335;0.2289;0.4922;2.0;0.3542;-1.9675;3.0;2202.0;247.0;0.996;8.915;0.993;-1.4212;3.3614;0.8462;0.4883;5.0;1.0;1.2105263157894737;53.21052631578947;28.63157894736842;0.7894736842105263;496.198;488.239;474.364;464.345;458.834;490.338;508.315;459.574;463.191;459.473;528.476;566.731;537.284;483.208;535.645;558.803;526.273;515.779;514.037;523.813;;;;;;;;;;
62050184.0;62000045.0;PRT07;1.0;344.0;0.0;2.0;-0.3724;0.7725;-0.319;1.0;-0.5658;-2.176;3.0;2312.0;281.5;0.8597;8.2131;1.5435;-0.4873;-0.8314;-0.7023;1.3952;3.0;2.0;1.4210526315789473;54.1578947368421;25.94736842105263;0.7368421052631579;407.506;405.14;430.569;380.263;380.442;397.948;371.041;387.78;383.422;389.326;432.994;450.4;433.448;441.213;397.756;405.123;442.045;434.691;439.647;407.585;;;;;;;;;;
62050186.0;62000185.0;PRT08;2.0;344.0;0.0;4.0;1.6694;-0.3264;0.0356;10.0;-0.3541;1.1254;1.0;593.0;42.0;0.119;14.119;-1.4551;-1.4212;-0.8314;0.1102;-1.0628;5.0;1.0;1.5384615384615385;46.38461538461539;20.307692307692307;0.8461538461538461;569.972;623.571;590.525;629.697;634.346;663.079;647.88;624.755;622.399;607.628;623.399;599.271;631.951;651.946;630.118;629.045;620.822;627.537;603.507;563.751;;;;;;;;;;
62050188.0;62000120.0;PRT13;2.0;344.0;0.0;2.0;2.2513;-1.228;0.4536;4.0;0.2198;-0.0644;3.0;1945.0;210.0;0.9952;9.2619;0.9861;-0.6483;-0.8314;0.8462;0.3285;5.0;1.0;1.3043478260869565;51.91304347826087;26.52173913043478;0.8260869565217391;488.961;481.286;508.796;551.172;484.317;547.869;496.44;525.121;534.479;495.617;455.133;549.504;571.348;515.962;479.327;599.634;506.234;509.137;572.254;498.49;;;;;;;;;;
62050189.0;62000070.0;PRT07;2.0;344.0;0.0;6.0;1.7861;-0.1325;1.2168;9.0;0.7296;1.2819;1.0;1901.0;141.5;0.0636;13.4346;-1.4551;-1.4212;1.8628;0.8462;-1.6218;5.0;1.0;1.3888888888888888;51.44444444444444;25.0;1.0;674.467;681.939;656.463;685.213;661.306;654.698;659.259;658.736;678.945;704.894;729.859;663.337;624.928;691.064;710.789;634.464;692.156;735.3;633.299;731.848;;;;;;;;;;
62050190.0;62000190.0;PRT02;1.0;344.0;0.0;8.0;0.0428;-1.228;0.5712;5.0;-0.6474;-0.4783;2.0;537.0;40.0;0.0;13.425;0.8371;1.7368;;;;;;1.2857142857142858;48.57142857142857;22.0;1.0;505.095;487.73;523.761;488.647;505.132;514.241;504.542;535.37;496.636;500.712;561.941;560.817;564.531;531.797;556.279;513.606;570.362;532.379;561.745;586.369;;;;;;;;;;
62050192.0;62000227.0;PRT07;1.0;344.0;0.0;0.0;0.1154;-1.228;-0.6741;8.0;-0.243;0.4588;3.0;1880.0;189.0;0.9524;9.9471;1.5598;0.8802;-0.8314;-1.2258;0.6649;5.0;1.0;1.3181818181818181;50.54545454545455;23.681818181818183;0.7727272727272727;379.076;361.1;367.861;378.99;392.352;376.815;421.314;415.183;407.571;355.942;412.217;376.741;384.486;330.231;354.355;417.452;427.162;415.018;403.467;418.055;;;;;;;;;;
62050193.0;62000019.0;PRT07;2.0;344.0;0.0;10.0;2.2401;0.1451;-0.3839;9.0;-0.2706;-0.3666;3.0;2605.0;213.0;1.0;12.23;0.8439;0.7566;-0.0337;-0.9552;0.3347;4.0;1.0;1.1904761904761905;53.333333333333336;27.142857142857142;0.8571428571428571;520.124;456.198;512.704;559.714;513.736;488.378;525.361;477.364;535.907;483.7;495.582;500.412;536.258;584.506;528.662;541.149;558.787;521.051;560.596;559.645;;;;;;;;;;
62050194.0;62000131.0;PRT07;1.0;244.0;1.0;0.0;-0.4485;-0.391;-0.5815;4.0;-0.4289;-1.0489;3.0;687.0;70.5;0.9716;9.7447;0.8242;0.4292;-0.8314;0.1102;1.111;5.0;1.0;;;;;301.037;279.046;243.833;354.283;383.421;316.586;337.832;301.437;343.981;292.113;435.848;403.681;375.647;446.432;436.897;401.177;479.273;415.116;433.733;385.303;;;;;;;;;;
62050195.0;62000175.0;PRT04;2.0;244.0;1.0;4.0;-0.2705;-0.5168;0.3236;9.0;0.8358;-0.2398;3.0;1700.0;195.0;1.0;8.7179;0.3595;-1.4212;;;;;;1.25;48.65;23.94736842105263;0.7;388.399;393.57;360.697;444.252;374.881;403.844;408.124;422.23;409.353;403.803;463.78;444.559;472.608;478.263;468.383;400.108;455.906;502.08;515.198;455.747;;;;;;;;;;
62050196.0;62000013.0;PRT22;1.0;354.0;0.0;10.0;-0.6519;0.7935;0.342;7.0;0.9044;0.5936;3.0;2963.0;312.5;0.9856;9.4816;1.872;1.2478;-0.8314;-0.4247;0.1896;4.0;1.0;1.4090909090909092;55.0;29.09090909090909;0.7727272727272727;629.909;578.79;554.578;598.448;599.137;585.123;614.676;547.129;548.171;622.709;659.914;609.613;552.759;587.495;556.239;593.649;657.576;547.102;571.679;620.704;;;;;;;;;;
62050200.0;62000041.0;PRT07;2.0;344.0;0.0;8.0;-1.026;-1.228;-0.9318;8.0;-0.648;0.7454;3.0;2442.0;207.0;0.9903;11.7971;2.3175;2.9595;;;;;;1.2777777777777777;45.44444444444444;18.055555555555557;0.5;457.87;509.472;493.756;448.871;447.644;474.463;462.465;360.806;483.239;442.261;404.877;395.736;421.093;431.867;415.884;393.679;452.533;403.132;434.424;396.044;;;;;;;;;;
62050201.0;62000113.0;PRT14;2.0;344.0;0.0;0.0;1.9702;1.2499;0.8982;9.0;-0.6068;0.6602;3.0;1037.0;122.5;0.8286;8.4653;2.4895;0.8679;0.7916;0.1102;1.4012;5.0;1.0;1.368421052631579;56.05263157894737;32.10526315789474;0.95;511.229;506.098;510.604;495.83;541.46;550.72;556.988;517.659;479.058;468.675;476.25;485.377;440.155;497.872;459.127;427.054;483.654;471.144;442.49;457.866;;;;;;;;;;
62050203.0;62000065.0;PRT03;1.0;354.0;0.0;5.0;-0.0071;-1.228;-0.0332;3.0;1.3455;-0.7548;3.0;1718.0;187.0;0.9465;9.1872;2.1075;1.2478;0.3781;-0.1421;-1.1097;5.0;1.0;1.4375;48.0;21.625;0.5625;359.368;372.0;395.217;400.743;352.404;336.541;379.086;380.911;443.951;341.404;383.02;429.148;423.181;482.66;448.076;411.627;422.1;403.265;443.064;425.322;;;;;;;;;;
62050205.0;62000081.0;PRT07;1.0;344.0;0.0;0.0;-0.6365;-1.228;0.201;8.0;-0.3131;0.5538;3.0;1083.0;131.5;0.8783;8.2357;1.75;1.6863;;;;;;1.2857142857142858;51.714285714285715;26.19047619047619;0.8095238095238095;550.479;567.133;566.427;523.5;523.411;523.98;561.249;561.999;515.58;577.518;585.43;605.42;583.999;546.516;501.937;652.074;571.008;538.785;572.116;567.526;;;;;;;;;;
62050208.0;62000180.0;PRT17;2.0;244.0;1.0;10.0;-0.5156;-1.228;0.2719;6.0;-1.9664;-1.1871;3.0;862.0;203.0;1.0;4.2463;0.8179;1.2478;-0.8314;-0.3545;0.7965;5.0;1.0;;;;;284.547;364.369;340.58;320.622;287.284;332.357;296.138;296.969;343.796;355.716;329.644;384.302;338.897;292.826;373.131;361.666;368.246;342.113;379.572;380.879;;;;;;;;;;
62050215.0;62000218.0;PRT14;2.0;244.0;1.0;2.0;0.214;-1.228;;1.0;-0.5987;-2.6119;1.0;127.0;17.5;0.3714;7.2571;-0.4314;1.2478;2.6544;0.8462;-1.6218;5.0;1.0;1.3571428571428572;41.642857142857146;13.5;0.4666666666666667;470.367;429.997;427.167;442.154;433.097;431.881;394.791;469.94;426.84;427.514;474.264;493.993;410.892;435.095;478.2;452.628;393.632;525.941;423.851;423.747;;;;;;;;;;
62050217.0;62000052.0;PRT07;2.0;344.0;0.0;10.0;-0.32;-1.228;;10.0;0.4829;0.716;3.0;2872.0;300.5;1.0;9.5574;0.993;-0.6884;-0.8314;-0.4247;0.3465;5.0;1.0;1.2777777777777777;50.55555555555556;24.0;0.5263157894736842;436.714;486.263;423.033;476.92;458.505;447.568;481.497;439.153;452.699;440.739;395.955;490.703;450.187;433.311;434.404;445.363;447.784;444.198;429.139;411.508;;;;;;;;;;
62050221.0;62000094.0;PRT09;2.0;354.0;0.0;1.0;-0.527;-1.228;0.1866;3.0;0.1788;-1.2151;3.0;3837.0;326.0;1.0;11.7699;0.6736;0.1;0.9833;0.8462;-1.3478;5.0;1.0;1.4705882352941178;51.294117647058826;26.235294117647058;0.6470588235294118;371.232;405.195;364.007;433.429;380.079;389.358;426.362;388.07;406.094;405.535;414.355;443.305;412.605;432.567;413.516;424.4;489.699;433.012;450.175;456.017;;;;;;;;;;
62050222.0;62000142.0;PRT07;2.0;344.0;0.0;8.0;-0.9137;0.8647;0.1157;10.0;0.0724;0.8557;3.0;1107.0;101.5;1.0;10.9064;1.0815;0.4292;0.7499;-0.1008;-0.2084;5.0;1.0;1.1666666666666667;50.22222222222222;24.764705882352942;0.6111111111111112;506.59;540.98;527.308;574.654;560.538;543.239;501.789;530.939;540.27;569.593;545.828;541.361;538.73;577.497;568.82;527.814;530.818;535.336;532.481;515.048;;;;;;;;;;
62050223.0;62000034.0;PRT23;1.0;344.0;0.0;2.0;0.0598;-1.228;0.3957;3.0;-0.4264;-1.3951;2.0;1236.0;73.0;0.9726;16.9315;-0.5869;-1.4212;;;;;;1.2666666666666666;50.06666666666667;25.133333333333333;1.0;480.981;475.172;496.76;511.527;515.288;519.214;513.968;500.417;475.926;522.301;526.613;512.151;517.687;515.532;487.108;522.35;524.073;535.443;559.274;579.824;;;;;;;;;;
62050225.0;62000141.0;PRT07;2.0;344.0;0.0;2.0;-1.1781;-1.228;-0.3791;7.0;0.0528;0.6211;3.0;2220.0;234.0;0.9786;9.4872;0.9861;1.0283;-0.8314;0.8462;0.6649;5.0;1.0;1.263157894736842;55.63157894736842;27.894736842105264;0.8421052631578947;551.976;501.493;557.654;521.337;515.622;559.325;550.223;536.424;543.634;530.741;602.158;538.746;656.578;586.069;628.946;639.835;549.112;520.396;611.045;520.625;;;;;;;;;;
62050231.0;62000161.0;PRT09;2.0;344.0;0.0;4.0;1.0595;-1.228;0.2018;1.0;-0.5452;-2.5091;3.0;2333.0;219.0;0.9977;10.653;-0.7828;-1.4212;;;;;;1.3157894736842106;52.94736842105263;28.526315789473685;0.8947368421052632;483.865;444.946;500.42;463.522;459.011;486.631;477.932;487.855;470.431;480.573;536.686;509.056;521.795;542.074;513.457;555.815;563.783;503.171;474.574;526.101;;;;;;;;;;
62050232.0;62000144.0;PRT13;2.0;344.0;0.0;10.0;0.7219;-1.228;-0.0624;8.0;1.3455;0.5723;3.0;3274.0;315.0;1.0;10.3937;1.2579;0.8339;-0.8314;-0.1008;1.111;4.0;5.0;1.3157894736842106;55.10526315789474;32.8235294117647;0.8421052631578947;586.574;609.215;563.151;588.952;585.941;647.22;596.608;584.022;594.181;593.611;605.967;656.328;602.48;623.999;651.884;681.666;667.245;619.845;632.936;625.464;;;;;;;;;;
62050233.0;62000130.0;PRT23;1.0;244.0;0.0;3.0;0.2222;0.9186;-0.5178;4.0;0.5799;-0.4985;3.0;85.0;136.5;1.0;1.0;-0.4314;0.633;0.4563;0.8462;0.3285;5.0;1.0;;;;;496.093;465.833;518.308;509.859;464.085;493.495;501.899;426.257;477.482;494.902;468.021;498.629;511.848;549.037;501.197;490.973;432.622;467.207;503.666;524.553;;;;;;;;;;
62050235.0;62000168.0;PRT07;2.0;354.0;0.0;5.0;0.1045;0.2538;0.4385;3.0;0.0346;-1.8007;2.0;396.0;24.0;0.6458;16.5;0.4231;-0.2805;-0.8314;0.8462;-0.0192;5.0;1.0;1.3125;48.375;22.6875;0.75;441.519;450.264;474.781;483.939;463.703;418.849;436.989;458.84;425.299;453.109;581.274;524.52;599.686;591.613;555.039;540.074;564.5;536.01;549.141;551.641;;;;;;;;;;
62050236.0;62000173.0;PRT07;2.0;344.0;0.0;1.0;-1.0671;-0.1325;0.4404;9.0;1.6784;1.0224;3.0;2468.0;237.0;1.0;10.4135;1.0744;0.4292;-0.8314;0.8462;1.2284;5.0;1.0;1.25;54.3;28.1;0.85;548.656;465.59;488.871;493.574;482.382;526.184;572.635;476.871;546.171;519.277;527.074;537.832;586.844;540.324;543.22;576.37;553.428;519.144;565.511;520.33;;;;;;;;;;
62050238.0;62000167.0;PRT07;2.0;344.0;0.0;10.0;2.3754;-1.228;1.0334;10.0;0.4396;1.1995;3.0;3302.0;284.5;0.9473;11.6063;0.8179;0.4292;-0.8314;0.8462;-0.5687;5.0;1.0;1.263157894736842;51.26315789473684;25.263157894736842;0.6842105263157895;487.686;457.132;502.373;415.861;486.698;416.492;426.818;414.461;431.996;514.376;540.085;566.032;555.417;489.08;559.62;548.11;513.936;473.989;524.462;479.615;;;;;;;;;;
62050242.0;62000217.0;PRT23;1.0;344.0;0.0;6.0;2.4948;-1.228;1.4575;2.0;-0.0547;-2.099;3.0;1463.0;194.0;1.0;7.5412;-0.1798;-1.4212;-0.0648;-0.4289;0.5093;5.0;1.0;1.2272727272727273;49.59090909090909;23.0;0.6521739130434783;398.958;379.735;354.654;390.25;386.696;408.017;354.968;392.08;407.094;397.559;459.631;460.981;404.527;394.26;445.847;441.849;415.152;464.493;412.922;463.119;;;;;;;;;;
62050246.0;62000172.0;PRT08;2.0;354.0;0.0;10.0;-0.6237;-0.2016;1.6009;7.0;-1.164;-0.6168;3.0;2155.0;220.0;1.0;9.7955;0.9861;1.2478;;;;;;1.2222222222222223;48.666666666666664;21.166666666666668;0.5555555555555556;477.02;522.886;535.769;563.057;513.947;545.327;550.183;560.732;508.689;535.045;511.04;487.906;492.715;578.587;529.003;487.274;524.665;481.899;497.622;475.869;;;;;;;;;;
62050248.0;62000051.0;PRT15;2.0;244.0;1.0;6.0;0.6583;-1.228;-1.0653;5.0;-0.857;-1.2093;3.0;1780.0;181.0;1.0;9.8343;0.43;0.0686;1.2747;0.8462;0.6649;4.0;1.0;1.4666666666666666;54.666666666666664;29.857142857142858;0.9333333333333333;414.949;444.196;456.456;410.719;469.913;464.033;462.953;480.278;424.035;436.928;439.955;443.591;407.593;480.24;462.899;469.238;428.831;465.554;407.057;436.909;;;;;;;;;;
62050249.0;62000022.0;PRT20;2.0;344.0;0.0;8.0;-1.5224;-0.1325;-0.2431;10.0;-0.4264;0.4827;3.0;2202.0;247.0;0.996;8.915;0.993;-1.4212;3.3614;0.8462;0.4883;5.0;1.0;1.2105263157894737;53.21052631578947;28.63157894736842;0.7894736842105263;522.983;473.022;472.461;433.277;490.931;435.559;480.374;426.026;462.18;460.28;546.217;433.306;440.365;478.076;480.745;425.256;477.232;447.363;498.725;379.508;;;;;;;;;;
62050250.0;62000011.0;PRT15;1.0;344.0;0.0;0.0;-0.0104;-1.228;-0.0953;4.0;-0.9384;-1.1635;3.0;2280.0;227.0;0.9824;10.0441;0.8242;1.2478;-0.8314;0.1102;0.992;5.0;1.0;1.35;49.5;22.157894736842106;0.5;465.72;498.407;514.566;459.545;457.154;504.024;446.217;475.104;498.503;449.754;510.301;528.086;603.499;530.418;547.646;536.714;555.947;561.806;523.117;544.232;;;;;;;;;;
62050251.0;62000007.0;PRT07;2.0;344.0;0.0;10.0;0.3249;-1.228;1.8937;8.0;-0.3838;0.9578;3.0;1826.0;167.0;0.9431;10.9341;0.7544;0.262;-0.8314;-0.4247;0.0436;3.0;1.0;1.3181818181818181;46.81818181818182;20.40909090909091;0.5454545454545454;448.926;447.574;470.998;488.742;440.578;442.278;434.62;498.587;489.861;434.045;529.793;496.833;512.474;559.123;492.136;436.594;500.269;494.336;460.807;487.879;;;;;;;;;;
62050253.0;62000168.0;PRT07;2.0;354.0;0.0;0.0;0.7702;-1.228;0.2881;3.0;-0.6237;-1.8176;2.0;396.0;24.0;0.6458;16.5;0.4231;-0.2805;-0.8314;0.8462;-0.0192;5.0;1.0;1.3125;48.375;22.6875;0.75;380.301;434.884;394.796;442.708;428.67;402.852;415.763;439.793;444.258;422.447;468.966;413.641;484.462;471.667;430.149;407.108;441.224;497.325;491.226;490.994;;;;;;;;;;
62050254.0;62000046.0;PRT08;2.0;344.0;0.0;4.0;2.6682;-1.228;1.7168;3.0;0.8732;-1.2777;3.0;971.0;94.0;1.0;10.3298;-0.2968;-0.4873;1.2656;0.8462;0.1896;5.0;1.0;1.1538461538461537;50.46153846153846;26.692307692307693;0.9230769230769231;539.502;505.399;587.563;563.452;503.973;591.778;501.876;569.163;474.771;540.902;624.927;543.818;602.11;583.219;524.321;619.751;547.818;570.134;567.914;544.751;;;;;;;;;;
62050255.0;62000034.0;PRT23;2.0;244.0;0.0;10.0;1.0322;-1.228;1.717;6.0;-0.1538;-1.445;2.0;1236.0;73.0;0.9726;16.9315;-0.5869;-1.4212;;;;;;1.2666666666666666;50.06666666666667;25.133333333333333;1.0;352.651;370.545;325.833;331.593;359.877;330.007;322.06;334.224;340.729;321.258;316.262;410.661;337.852;364.116;370.787;311.025;355.564;322.804;364.599;353.725;;;;;;;;;;
62050262.0;62000152.0;PRT01;1.0;244.0;1.0;7.0;2.5273;-1.228;-0.7106;4.0;1.7572;-0.1596;3.0;704.0;79.5;0.0063;8.8553;1.776;2.9595;;;;;;1.4;48.46666666666667;21.533333333333335;0.5333333333333333;314.266;365.101;344.299;398.404;353.044;256.333;398.623;353.664;393.256;294.583;356.356;398.836;350.735;327.839;349.274;296.085;302.165;347.284;361.817;340.423;;;;;;;;;;
62050263.0;62000199.0;PRT01;2.0;344.0;0.0;1.0;1.5567;-1.228;-0.3639;7.0;-0.4795;-0.7611;3.0;2700.0;284.0;0.9155;9.507;1.2579;1.0283;-0.8314;0.1102;-0.5687;5.0;1.0;1.4;54.85;29.65;0.9;615.937;594.054;566.073;610.47;574.727;564.867;572.522;657.397;556.773;587.972;671.262;585.519;577.308;649.136;653.569;614.547;626.819;624.298;600.64;660.826;;;;;;;;;;
62050266.0;62000051.0;PRT15;1.0;344.0;0.0;7.0;-0.5598;-1.228;0.7112;8.0;0.2198;-0.0544;3.0;1780.0;181.0;1.0;9.8343;0.43;0.0686;1.2747;0.8462;0.6649;4.0;1.0;1.4666666666666666;54.666666666666664;29.857142857142858;0.9333333333333333;381.154;468.236;422.39;444.549;372.849;423.057;430.032;390.197;441.992;431.655;351.687;439.627;406.204;415.056;435.608;471.996;441.318;338.999;392.806;395.17;;;;;;;;;;
62050267.0;62000210.0;PRT09;2.0;244.0;0.0;10.0;2.6372;1.6493;1.596;9.0;-0.2241;0.6267;3.0;759.0;77.5;0.9935;9.7935;2.8705;1.0245;-0.8314;-0.1008;0.3285;5.0;1.0;;;;;477.469;550.502;472.904;477.416;482.648;485.391;472.179;464.577;522.855;458.777;487.492;504.507;475.802;501.676;488.788;456.378;418.695;615.065;496.437;499.5;;;;;;;;;;
62050270.0;62000055.0;PRT07;2.0;344.0;0.0;5.0;-0.8734;-0.5168;1.6891;5.0;0.5309;-0.2876;3.0;969.0;99.5;0.9648;9.7387;0.43;1.6863;-0.8314;0.8462;0.3786;5.0;1.0;1.105263157894737;54.10526315789474;28.526315789473685;0.8421052631578947;519.675;501.568;550.397;555.211;558.421;556.645;523.234;557.238;589.499;523.681;513.325;487.628;533.134;575.754;615.173;547.914;553.271;506.764;559.664;489.508;;;;;;;;;;
62050272.0;62000188.0;PRT07;2.0;344.0;0.0;5.0;0.1038;0.6132;0.3398;10.0;-0.5368;0.8428;3.0;1421.0;139.0;0.9137;10.223;-0.0963;-0.2376;0.3205;-0.7714;-1.6218;5.0;1.0;1.375;52.375;27.458333333333332;0.7916666666666666;599.649;507.798;573.136;540.693;590.92;580.341;527.954;531.031;554.832;520.738;586.198;590.583;641.572;541.766;596.741;603.381;520.504;582.303;663.374;565.04;;;;;;;;;;
62050273.0;62000098.0;PRT21;2.0;354.0;0.0;0.0;0.0968;-1.228;1.7168;3.0;1.3096;-1.4657;3.0;1211.0;166.0;0.9759;7.2952;-0.614;-0.1098;-0.8314;0.8462;0.5093;5.0;1.0;1.25;53.65;29.35;0.8;476.195;411.564;459.557;487.981;448.434;426.827;472.516;464.071;458.162;497.657;513.994;463.361;496.973;523.177;472.526;473.077;496.286;498.45;544.883;499.301;;;;;;;;;;
62050275.0;62000156.0;PRT12;1.0;344.0;0.0;10.0;1.0886;-1.228;-0.3355;10.0;0.9792;1.7238;3.0;1399.0;179.0;1.0;7.8156;1.0744;-0.9432;-0.1334;0.8462;0.5093;5.0;1.0;1.25;51.5;24.9;0.7;450.064;491.833;488.395;445.009;481.357;540.593;498.063;510.07;450.067;524.374;470.562;502.298;454.164;435.144;481.246;487.097;455.312;493.098;439.099;463.31;;;;;;;;;;
62050276.0;62000166.0;PRT07;1.0;344.0;0.0;3.0;-0.2178;-1.228;0.122;7.0;-0.5987;0.2759;3.0;2880.0;269.0;0.9888;10.7063;2.3605;2.9595;-0.8314;0.8462;1.3533;5.0;1.0;1.3181818181818181;50.5;25.181818181818183;0.7727272727272727;626.235;585.999;543.656;616.848;530.28;663.598;592.277;601.075;635.726;646.84;625.026;587.195;602.479;604.047;641.728;601.928;569.445;577.361;637.845;629.497;;;;;;;;;;
62050277.0;62000206.0;PRT19;1.0;244.0;0.0;;0.7101;1.1883;-1.1185;4.0;0.5322;0.0779;3.0;478.0;78.0;0.0385;6.1282;0.592;-0.6344;0.5151;0.8462;0.3347;4.0;1.0;;;;;381.408;385.978;408.302;405.001;397.075;379.639;410.047;303.607;381.047;350.229;441.293;365.564;460.307;430.186;398.434;397.365;432.836;382.056;434.922;381.284;;;;;;;;;;
62050278.0;62000180.0;PRT17;1.0;244.0;1.0;0.0;-0.2228;0.1107;;2.0;1.098;-2.0657;3.0;862.0;203.0;1.0;4.2463;0.8179;1.2478;-0.8314;-0.3545;0.7965;5.0;1.0;;;;;420.548;334.434;384.682;373.498;367.078;375.68;413.639;373.037;386.155;359.148;399.888;350.589;377.18;398.437;386.832;360.072;381.225;418.843;414.851;381.032;;;;;;;;;;
62050279.0;62000051.0;PRT15;1.0;344.0;0.0;0.0;0.7421;-1.228;0.1937;5.0;0.0322;-0.2022;3.0;1780.0;181.0;1.0;9.8343;0.43;0.0686;1.2747;0.8462;0.6649;4.0;1.0;1.4666666666666666;54.666666666666664;29.857142857142858;0.9333333333333333;423.231;409.96;459.891;472.611;451.187;487.011;396.314;470.254;454.383;469.627;461.943;470.133;456.844;440.474;473.147;508.47;445.87;519.256;489.25;486.229;;;;;;;;;;
62050282.0;62000032.0;PRT25;1.0;344.0;0.0;0.0;0.3437;-0.1325;0.463;5.0;0.3149;-0.3049;3.0;1340.0;135.0;0.9704;9.9259;1.3635;0.4292;0.7399;0.8462;0.8253;4.0;2.0;1.45;52.45;27.75;0.8;533.793;542.178;551.558;567.029;517.721;589.963;538.496;558.368;600.198;543.977;521.13;541.954;567.747;572.209;496.204;607.116;623.102;604.973;581.303;651.386;;;;;;;;;;
62050285.0;62000177.0;PRT22;1.0;344.0;0.0;6.0;1.3092;-1.228;1.0052;7.0;-0.3585;0.2218;3.0;3067.0;314.0;0.5796;9.7675;-1.4551;-1.4212;;;;;;1.2777777777777777;49.77777777777778;22.88888888888889;0.6111111111111112;539.1;493.026;490.279;510.645;573.963;521.854;486.061;553.336;545.998;497.437;528.193;539.226;546.866;560.276;547.654;539.737;574.686;552.495;518.721;536.288;;;;;;;;;;
62050290.0;62000007.0;PRT07;1.0;344.0;0.0;4.0;0.5591;-1.228;1.1412;5.0;0.1046;0.2627;3.0;1826.0;167.0;0.9431;10.9341;0.7544;0.262;-0.8314;-0.4247;0.0436;3.0;1.0;1.3181818181818181;46.81818181818182;20.40909090909091;0.5454545454545454;595.029;612.661;632.238;597.798;622.913;610.719;611.147;631.436;602.319;613.547;647.624;622.65;640.22;637.71;598.825;588.561;613.851;624.911;576.415;672.6;;;;;;;;;;
62050291.0;62000187.0;PRT08;1.0;344.0;0.0;0.0;-1.2991;0.1361;-0.1057;5.0;0.7846;0.0972;3.0;1030.0;152.0;0.9868;6.7763;1.2805;2.9595;;;;;;1.2380952380952381;52.19047619047619;26.80952380952381;0.7142857142857143;407.67;433.79;430.826;374.756;376.327;421.829;387.912;408.375;433.876;440.894;450.57;483.635;468.115;432.757;416.338;457.895;430.357;444.019;480.825;416.813;;;;;;;;;;
